ae_id,matter_number,title,company_name,abn,industry,published_date,expires,date_signed,term_start,term_end,confidence_super,ocr,no_default_named,fund_name,fund_abn,fund_usi,fund_source,detail_url,pdf_url
AE532162,,DIABLO INDUSTRIAL SERVICES PTY LTD and the CFMEU (Victorian Construction and General Division) Subcontractors Safety Barrier Installation Enterprise Agreement 2024 - 2027,Diablo Industrial Services Pty Ltd,,"Building, metal and civil construction industries",2026-02-25,2027-07-02,,2023-06-06,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/diablo-industrial-services-pty-ltd-and-the-cfmeu-victorian-construction-0?from=search,https://www.fwc.gov.au/document-view/media/download/812749
AE532145,AG2026/196,Amalgamated Casket Company Pty. Ltd. Enterprise Agreement 2026,Amalgamated Casket Company Pty Ltd,14005014004,Manufacturing and associated industries,2026-02-25,2028-12-31,,,2028-12-31,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/amalgamated-casket-company-pty-ltd-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/806674
AE532163,,St Andrew’s Hospital Health Services Enterprise Agreement 2025,"Australian Liquor, Hospitality and Miscellaneous Workers Union-New South Wales Branch, Liquor and Hospitality Division",,Health and welfare services,2026-02-25,2028-07-01,,,2028-07-01,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/st-andrews-hospital-health-services-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/812743
AE532159,AG2026/161,ASP Ship Management - King Island Cargo Enterprise Agreement 2025,Asp Ship Management Pty Ltd,81080401949,Maritime industry,2026-02-25,2028-09-12,,2026-03-04,2028-09-12,high,0,0,Hostplus,68657495890,HOS0100AU,,https://www.fwc.gov.au/document-view/agreements/asp-ship-management-king-island-cargo-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/806655
AE532156,AG2026/37,Qube Ports Pty Ltd TT Line Victoria Enterprise Agreement 2024,Qube Ports Pty Ltd,46123021492,Stevedoring industry,2026-02-25,2028-06-30,2026-01-12,2026-03-04,2028-06-30,high,0,0,Hostplus,68657495890,HOS0100AU,,https://www.fwc.gov.au/document-view/agreements/qube-ports-pty-ltd-tt-line-victoria-enterprise-agreement-2024?from=search,https://www.fwc.gov.au/document-view/media/download/806657
AE532156,AG2026/37,Qube Ports Pty Ltd TT Line Victoria Enterprise Agreement 2024,Qube Ports Pty Ltd,46123021492,Stevedoring industry,2026-02-25,2028-06-30,2026-01-12,2026-03-04,2028-06-30,high,0,0,Maritime Super,,,,https://www.fwc.gov.au/document-view/agreements/qube-ports-pty-ltd-tt-line-victoria-enterprise-agreement-2024?from=search,https://www.fwc.gov.au/document-view/media/download/806657
AE532154,AG2026/36,Qube Ports Pty Ltd TT Line Tasmania Enterprise Agreement 2024,Qube Ports Pty Ltd,46123021492,Stevedoring industry,2026-02-25,2028-06-30,2026-01-12,2026-03-04,2028-06-30,high,0,0,Hostplus,68657495890,HOS0100AU,,https://www.fwc.gov.au/document-view/agreements/qube-ports-pty-ltd-tt-line-tasmania-enterprise-agreement-2024?from=search,https://www.fwc.gov.au/document-view/media/download/806656
AE532154,AG2026/36,Qube Ports Pty Ltd TT Line Tasmania Enterprise Agreement 2024,Qube Ports Pty Ltd,46123021492,Stevedoring industry,2026-02-25,2028-06-30,2026-01-12,2026-03-04,2028-06-30,high,0,0,Maritime Super,,,,https://www.fwc.gov.au/document-view/agreements/qube-ports-pty-ltd-tt-line-tasmania-enterprise-agreement-2024?from=search,https://www.fwc.gov.au/document-view/media/download/806656
AE532158,AG2026/134,CSR Building Products Gyprock Yarraville Enterprise Agreement 2025,Csr Building Products Limited,55008631356,"Building, metal and civil construction industries",2026-02-25,2029-10-10,2026-02-20,2026-03-04,2029-10-10,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/csr-building-products-gyprock-yarraville-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/806774
AE532157,AG2026/248,CATS Construction and CFMEU (WA) (Women & Babies Hospital) Project Agreement 2025,"Construction, Forestry And Maritime Employees Union",,"Building, metal and civil construction industries",2026-02-25,2027-07-02,2026-02-18,,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/cats-construction-and-cfmeu-wa-women-babies-hospital-project-agreement?from=search,https://www.fwc.gov.au/document-view/media/download/806775
AE532167,AG2026/186,ADVANCED PRECAST (NSW) PTY LTD T/AS ADVANCED PRECAST (AUST) NEW SOUTH WALES AND THE AWU ENTERPRISE AGREEMENT 2025 - 2028,Advanced Precast (Nsw) Pty Ltd,80083198529,Cement and concrete products,2026-02-25,2028-06-30,2026-02-18,2026-03-04,2028-06-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/advanced-precast-nsw-pty-ltd-tas-advanced-precast-aust-new-south-wales-and?from=search,https://www.fwc.gov.au/document-view/media/download/806773
AE532155,AG2025/4713,Christian Schools Tasmania Enterprise Agreement General Staff 2026,Christian Schools Tasmania,53009481485,Educational services,2026-02-24,2029-12-31,,,2029-12-31,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/christian-schools-tasmania-enterprise-agreement-general-staff-2026?from=search,https://www.fwc.gov.au/document-view/media/download/806673
AE526961,AG2025/3602,Rosenlund Contractors Pty Ltd and CFMEU Union Collective Agreement 2023–2027,Rosenlund Contractors Pty Ltd,65067972034,"Building, metal and civil construction industries",2026-02-24,2027-07-02,,,2027-07-02,high,0,0,BUSSQ,85571332201,BUS0002AU,,https://www.fwc.gov.au/document-view/agreements/rosenlund-contractors-pty-ltd-and-cfmeu-union-collective-agreement-2023?from=search,https://www.fwc.gov.au/document-view/media/download/219510
AE532148,AG2026/201,Construct Personnel and CEPU – Plumbing Division (Vic) Plumbing Enterprise Agreement 2024 – 2027,The Trustee For Construct Personnel Unit Trust,50487372212,Plumbing industry,2026-02-24,2027-10-31,,,2027-10-31,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/construct-personnel-and-cepu-plumbing-division-vic-plumbing-enterprise?from=search,https://www.fwc.gov.au/document-view/media/download/806574
AE532151,AG2025/4720,Bulla Dairy Foods and United Workers Union Melbourne Operations Enterprise Agreement 2025,Regal Cream Products Pty Ltd,11005144481,"Food, beverages and tobacco manufacturing industry",2026-02-24,2028-08-01,,,2028-08-01,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/bulla-dairy-foods-and-united-workers-union-melbourne-operations-enterprise?from=search,https://www.fwc.gov.au/document-view/media/download/806580
AE532150,AG2025/4735,"Fairway Bayside Aged Care Limited (trading as Fairway Bayside Aged Care), ANMF and HWU Enterprise Agreement 2025",Fairway Bayside Aged Care Limited,36771155427,Aged care industry,2026-02-24,2027-09-28,2026-09-29,,2027-09-28,high,0,0,HESTA,64971749321,HST0100AU,,https://www.fwc.gov.au/document-view/agreements/fairway-bayside-aged-care-limited-trading-as-fairway-bayside-aged-care?from=search,https://www.fwc.gov.au/document-view/media/download/806579
AE532146,AG2026/211,T & D Group VIC Pty Ltd and ETU Electrical Contracting Greenfields Agreement 2025 – 2029,T & D Group VIC Pty Ltd,35684439058,Electrical contracting industry,2026-02-24,2029-03-31,,,2029-03-31,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/t-d-group-vic-pty-ltd-and-etu-electrical-contracting-greenfields-agreement?from=search,https://www.fwc.gov.au/document-view/media/download/806575
AE532146,AG2026/211,T & D Group VIC Pty Ltd and ETU Electrical Contracting Greenfields Agreement 2025 – 2029,T & D Group VIC Pty Ltd,35684439058,Electrical contracting industry,2026-02-24,2029-03-31,,,2029-03-31,high,0,0,ESSSuper,85894637037,ESS0003AU,,https://www.fwc.gov.au/document-view/agreements/t-d-group-vic-pty-ltd-and-etu-electrical-contracting-greenfields-agreement?from=search,https://www.fwc.gov.au/document-view/media/download/806575
AE532153,AG2025/4643,CARINYA HOME FOR THE AGED SUPPORT STAFF ENTERPRISE AGREEMENT 2025,Carinya Home for the Aged,59613202819,Aged care industry,2026-02-24,2028-04-30,,,2028-04-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/carinya-home-for-the-aged-support-staff-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/806611
AE532149,AG2026/145,Allied Pinnacle Tennyson Enterprise Agreement 2025– 2028,Allied Pinnacle Pty Limited,85161203005,"Food, beverages and tobacco manufacturing industry",2026-02-24,2028-04-01,2026-02-19,,2028-04-01,low,1,0,,,,,https://www.fwc.gov.au/document-view/agreements/allied-pinnacle-tennyson-enterprise-agreement-2025-2028?from=search,https://www.fwc.gov.au/document-view/media/download/806581
AE532111,AG2026/113,Multiquip 'MQ' Griffith P/L (Feed Drivers) Agreement 2026,MQ Griffith P/L,93613951018,Road transport industry,2026-02-24,2030-02-23,2026-02-17,2026-03-03,2030-02-23,high,1,0,Team Super,16457520308,16457520308001,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/multiquip-mq-griffith-pl-feed-drivers-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/806612
AE532143,,Apunipima Cape York Health Council Limited Enterprise Agreement 2025,,,,2026-02-23,2029-02-27,2026-01-13,2026-03-06,2029-02-27,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/apunipima-cape-york-health-council-limited-enterprise-agreement-2025-0?from=search,https://www.fwc.gov.au/document-view/media/download/812753
AE532141,AG2025/4718,Regis Aged Care Northern Territory Enterprise Agreement 2025,Regis Aged Care Pty Ltd,75125223645,Aged care industry,2026-02-23,2028-11-01,2025-12-23,,2028-11-01,high,0,0,HESTA,64971749321,HST0100AU,,https://www.fwc.gov.au/document-view/agreements/regis-aged-care-northern-territory-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/806493
AE532140,AG2025/4784,Ridley AgriProducts Pty Ltd & United Workers Union – Pakenham – Enterprise Agreement 2025,Ridley Agriproducts Pty Ltd,94006544145,"Food, beverages and tobacco manufacturing industry",2026-02-23,2028-10-12,,,2028-10-12,high,1,0,Mercer Super Trust,19905422981,19905422981046,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/ridley-agriproducts-pty-ltd-united-workers-union-pakenham-enterprise?from=search,https://www.fwc.gov.au/document-view/media/download/806494
AE532135,AG2025/4793,McPhee Distribution Services Pty Ltd Enterprise Agreement 2026,McPhee Distribution Services Pty Ltd,93096568400,Storage services,2026-02-23,2029-01-01,,,2029-01-01,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/mcphee-distribution-services-pty-ltd-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/806495
AE532132,AG2025/4757,Environment Victoria Inc Enterprise Agreement 2025,Environment Victoria Inc,84495053605,"Social, community, home care and disability services",2026-02-23,2029-06-30,,2026-03-02,2029-06-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/environment-victoria-inc-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/806496
AE532133,AG2026/177,Romair Commissioning Services and CEPU – Plumbing Division (Vic) Plumbing Enterprise Agreement 2024 – 2027,Romair Commissioning Services,33972143036,Plumbing industry,2026-02-23,2027-10-31,,,2027-10-31,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/romair-commissioning-services-and-cepu-plumbing-division-vic-plumbing?from=search,https://www.fwc.gov.au/document-view/media/download/806497
AE532147,AG2026/98,Rosny Early Learning Enterprise Agreement #8/2024,Burles Consulting Pty Ltd,52164358794,Local government administration,2026-02-23,2028-06-30,,2026-03-02,2028-06-30,high,0,0,CareSuper,74559365913,MTA0100AU,,https://www.fwc.gov.au/document-view/agreements/rosny-early-learning-enterprise-agreement-82024?from=search,https://www.fwc.gov.au/document-view/media/download/806573
AE532142,AG2026/100,Lamble Builders Pty Ltd Enterprise Agreement 2025,Lamble Builders Pty Ltd,49680184105,"Building, metal and civil construction industries",2026-02-23,2030-02-22,,,2030-02-22,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/lamble-builders-pty-ltd-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/806500
AE532084,AG2025/4712,"Cobden District Health Service Inc., ANMF and HWU Enterprise Agreement 2025",Cobden District Health Services Inc,98591304887,Health and welfare services,2026-02-20,2028-06-30,2027-07-01,2026-02-20,2028-06-30,low,0,0,Aware Super,53226460365,53226460365001,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/cobden-district-health-service-inc-anmf-and-hwu-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/806240
AE532084,AG2025/4712,"Cobden District Health Service Inc., ANMF and HWU Enterprise Agreement 2025",Cobden District Health Services Inc,98591304887,Health and welfare services,2026-02-20,2028-06-30,2027-07-01,2026-02-20,2028-06-30,low,0,0,REST,62653671394,RES0103AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/cobden-district-health-service-inc-anmf-and-hwu-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/806240
AE532121,AG2025/4559,Sturdie QLD Pty Ltd Enterprise Agreement 2025,Sturdie Qld Pty Ltd,51638301881,Building services,2026-02-20,2029-08-29,2025-12-17,,2029-08-29,high,0,0,REST,62653671394,RES0103AU,,https://www.fwc.gov.au/document-view/agreements/sturdie-qld-pty-ltd-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/806354
AE532118,AG2026/135,Sanitarium Health Food Company Moorooka Enterprise Agreement 2026,The Australian Health & Nutrition Association Limited,63096452872,"Food, beverages and tobacco manufacturing industry",2026-02-20,2029-02-20,2026-02-19,2026-02-27,2029-02-20,low,1,1,,,,,https://www.fwc.gov.au/document-view/agreements/sanitarium-health-food-company-moorooka-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/806241
AE532011,AG2025/4614,Capral Limited Bremer Park Maintenance Employees Enterprise Agreement 2025,Capral Limited,78004213692,Manufacturing and associated industries,2026-02-20,2028-10-30,2027-11-01,,2028-10-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/capral-limited-bremer-park-maintenance-employees-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/806355
AE532131,AG2026/164,Compass Group (ESS Remote – New South Wales and Victoria) Enterprise Agreement 2025,Compass Group Remote Hospitality Services Pty Ltd,98113561363,Hospitality industry,2026-02-20,2030-02-20,2026-02-18,2026-02-27,2030-02-20,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/compass-group-ess-remote-new-south-wales-and-victoria-enterprise-agreement?from=search,https://www.fwc.gov.au/document-view/media/download/806353
AE532113,AG2025/4664,Kalpataru Projects International Limited Electrical Supply Industry Queensland Enterprise Agreement 2024 -2028,Kalpataru Projects International Limited,15669966358,Electrical contracting industry,2026-02-20,2028-03-31,2026-02-27,2026-02-27,2028-03-31,high,1,0,Cbus,75493363262,CBU0100AU,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/kalpataru-projects-international-limited-electrical-supply-industry?from=search,https://www.fwc.gov.au/document-view/media/download/806357
AE532115,AG2025/4714,Bapcor Warehouse Agreement VIC 2025,Bapcor Limited,38643058137,Vehicle industry,2026-02-20,2029-02-27,2025-02-25,2026-02-27,2029-02-27,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/bapcor-warehouse-agreement-vic-2025?from=search,https://www.fwc.gov.au/document-view/media/download/806239
AE532127,AG2026/119,Burra Foods Maintenance (ETU) Enterprise Agreement 2025-2028,Burra Foods Pty Ltd,58007119904,Manufacturing and associated industries,2026-02-20,2028-06-30,,,2028-06-30,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/burra-foods-maintenance-etu-enterprise-agreement-2025-2028?from=search,https://www.fwc.gov.au/document-view/media/download/806238
AE532127,AG2026/119,Burra Foods Maintenance (ETU) Enterprise Agreement 2025-2028,Burra Foods Pty Ltd,58007119904,Manufacturing and associated industries,2026-02-20,2028-06-30,,,2028-06-30,high,0,0,REST,62653671394,RES0103AU,,https://www.fwc.gov.au/document-view/agreements/burra-foods-maintenance-etu-enterprise-agreement-2025-2028?from=search,https://www.fwc.gov.au/document-view/media/download/806238
